ts_unix_ms,link_id,channel_id,osnr_db,ber,laser_bias_ma,edfa_pump_ma,rx_power_dbm,label
1710000654000,S1,C1,18.4889,1.32516e-05,40.0582,180.278,-12.0191,nominal
1710000654000,S2,C1,14.7767,0.00306861,39.9959,275.035,-11.9708,edfa_aging
1710000654000,S3,C1,18.5014,1.29014e-05,40.1681,180.356,-12.0623,nominal
1710000655000,S1,C1,18.3768,1.67893e-05,40.0895,179.77,-12.1106,nominal
1710000655000,S2,C1,14.7452,0.00316273,40.3019,273.971,-12.1075,edfa_aging
1710000655000,S3,C1,18.4767,1.36017e-05,39.9071,179.826,-12.1302,nominal
1710000656000,S1,C1,18.3843,1.65284e-05,39.9579,179.422,-12.1801,nominal
1710000656000,S2,C1,14.7602,0.00311775,39.9491,274.082,-12.0545,edfa_aging
1710000656000,S3,C1,18.518,1.245e-05,40.1117,179.969,-12.0774,nominal
1710000657000,S1,C1,18.5509,1.15957e-05,40.1406,179.709,-11.9849,nominal
1710000657000,S2,C1,14.6749,0.00338031,39.7298,274.426,-12.039,edfa_aging
1710000657000,S3,C1,18.4019,1.59304e-05,40.2318,179.32,-11.8716,nominal
1710000658000,S1,C1,18.5092,1.26866e-05,40.0511,180.14,-12.0536,nominal
1710000658000,S2,C1,14.6669,0.00340586,39.9863,275.02,-12.009,edfa_aging
1710000658000,S3,C1,18.4491,1.44242e-05,39.9071,179.744,-12.1923,nominal
1710000659000,S1,C1,18.4351,1.4857e-05,39.8448,180.449,-12.0002,nominal
1710000659000,S2,C1,14.7493,0.00315027,40.2142,274.604,-12.112,edfa_aging
1710000659000,S3,C1,18.4981,1.29942e-05,40.0348,180.545,-12.1249,nominal
1710000660000,S1,C1,18.5559,1.14723e-05,40.072,179.783,-11.9286,nominal
1710000660000,S2,C1,14.7482,0.00315364,39.9512,275.895,-11.9577,edfa_aging
1710000660000,S3,C1,18.4648,1.39493e-05,40.0882,179.895,-11.9297,nominal
1710000661000,S1,C1,18.4231,1.52386e-05,40.1236,179.855,-12.1213,nominal
1710000661000,S2,C1,14.7021,0.00329489,40.2549,274.908,-12.036,edfa_aging
1710000661000,S3,C1,18.4726,1.37197e-05,39.7448,179.718,-11.9935,nominal
1710000662000,S1,C1,18.5567,1.14513e-05,40.1147,179.913,-12.1399,nominal
1710000662000,S2,C1,14.6861,0.00334473,39.9715,275.968,-12.1946,edfa_aging
1710000662000,S3,C1,18.4425,1.46244e-05,39.9331,179.981,-11.9713,nominal
1710000663000,S1,C1,18.5726,1.10635e-05,39.8975,179.93,-11.979,nominal
1710000663000,S2,C1,14.6553,0.00344312,40.2937,275.18,-12.1017,edfa_aging
1710000663000,S3,C1,18.5331,1.20527e-05,39.9239,180.071,-12.0063,nominal
1710000664000,S1,C1,18.4618,1.40406e-05,40.0632,179.606,-11.9707,nominal
1710000664000,S2,C1,14.7455,0.00316183,39.6644,275.404,-11.9067,edfa_aging
1710000664000,S3,C1,18.581,1.08616e-05,39.9254,180.377,-12.0057,nominal
1710000665000,S1,C1,18.4446,1.4561e-05,40.2003,179.807,-12.0214,nominal
1710000665000,S2,C1,14.5952,0.00364104,40.3542,276.037,-11.8726,edfa_aging
1710000665000,S3,C1,18.449,1.44258e-05,39.8752,180.261,-12.0566,nominal
1710000666000,S1,C1,18.5422,1.18165e-05,40.0292,180.069,-12.0415,nominal
1710000666000,S2,C1,14.6201,0.00355777,39.6885,276.039,-11.9556,edfa_aging
1710000666000,S3,C1,18.5568,1.14484e-05,40.1974,180.373,-11.9151,nominal
1710000667000,S1,C1,18.4452,1.45413e-05,40.1725,180.024,-12.1263,nominal
1710000667000,S2,C1,14.6297,0.00352618,39.993,276.072,-12.0059,edfa_aging
1710000667000,S3,C1,18.4265,1.51284e-05,39.8689,179.482,-12.1665,nominal
1710000668000,S1,C1,18.5431,1.17941e-05,40.1901,179.992,-12.0066,nominal
1710000668000,S2,C1,14.5739,0.00371316,39.8196,276.176,-12.0508,edfa_aging
1710000668000,S3,C1,18.5062,1.27689e-05,39.9881,179.855,-11.9834,nominal
1710000669000,S1,C1,18.4402,1.46958e-05,39.9896,179.582,-12.0588,nominal
1710000669000,S2,C1,14.5776,0.00370063,40.051,276.626,-12.1328,edfa_aging
1710000669000,S3,C1,18.399,1.6029e-05,40.0925,179.223,-12.1796,nominal
1710000670000,S1,C1,18.5404,1.18636e-05,40.0943,179.763,-11.9654,nominal
1710000670000,S2,C1,14.5861,0.0036715,39.9685,276.443,-12.1273,edfa_aging
1710000670000,S3,C1,18.5234,1.23051e-05,40.237,180.596,-12.1957,nominal
1710000671000,S1,C1,18.5047,1.2811e-05,39.9518,179.698,-11.9244,nominal
1710000671000,S2,C1,14.682,0.00335791,39.9559,277.563,-11.8895,edfa_aging
1710000671000,S3,C1,18.5002,1.29355e-05,39.7636,179.751,-12.0303,nominal
1710000672000,S1,C1,18.4784,1.35531e-05,40.1558,180.401,-12.044,nominal
1710000672000,S2,C1,14.7153,0.00325383,40.0996,277.289,-12.2044,edfa_aging
1710000672000,S3,C1,18.5061,1.27723e-05,39.8074,179.838,-11.8825,nominal
1710000673000,S1,C1,18.4552,1.42369e-05,39.982,180.562,-11.9667,nominal
1710000673000,S2,C1,14.6363,0.00350474,40.1506,277.334,-11.992,edfa_aging
1710000673000,S3,C1,18.5599,1.13717e-05,39.8441,180.707,-11.9687,nominal
1710000674000,S1,C1,18.5119,1.2615e-05,39.9133,180.119,-11.985,nominal
1710000674000,S2,C1,14.5315,0.00386008,39.951,276.894,-11.8609,edfa_aging
1710000674000,S3,C1,18.5286,1.2168e-05,39.9563,180.337,-12.0137,nominal
1710000675000,S1,C1,18.4054,1.58159e-05,39.992,180.618,-11.9441,nominal
1710000675000,S2,C1,14.5759,0.00370619,40.1924,278.57,-11.9606,edfa_aging
1710000675000,S3,C1,18.4976,1.30076e-05,40.1417,179.865,-11.8715,nominal
1710000676000,S1,C1,18.4862,1.33282e-05,39.9851,179.866,-11.8778,nominal
1710000676000,S2,C1,14.5932,0.00364764,39.7341,277.716,-12.1168,edfa_aging
1710000676000,S3,C1,18.4579,1.41568e-05,39.9816,179.889,-12.0175,nominal
1710000677000,S1,C1,18.4802,1.35003e-05,40.0534,179.868,-11.9472,nominal
1710000677000,S2,C1,14.5803,0.00369119,39.8371,277.474,-12.0287,edfa_aging
1710000677000,S3,C1,18.5013,1.29036e-05,40.0241,179.826,-12.0705,nominal
1710000678000,S1,C1,18.5339,1.20303e-05,40.0659,179.467,-11.9433,nominal
1710000678000,S2,C1,14.569,0.00372987,39.7904,277.524,-11.9551,edfa_aging
1710000678000,S3,C1,18.4641,1.39711e-05,40.2313,180.33,-11.9596,nominal
1710000679000,S1,C1,18.4373,1.47871e-05,39.8215,180.075,-11.9366,nominal
1710000679000,S2,C1,14.6072,0.00360078,40.0754,277.032,-12.0845,edfa_aging
1710000679000,S3,C1,18.4776,1.35756e-05,39.9542,181.186,-12.1241,nominal
1710000680000,S1,C1,18.5857,1.07519e-05,39.8986,179.803,-12.0336,nominal
1710000680000,S2,C1,14.478,0.00405207,40.142,277.928,-12.0291,edfa_aging
1710000680000,S3,C1,18.5726,1.10619e-05,40.0279,179.438,-11.8344,nominal
1710000681000,S1,C1,18.4844,1.3379e-05,40.0504,180.021,-12.0003,nominal
1710000681000,S2,C1,14.5402,0.00382957,39.935,277.52,-11.9279,edfa_aging
1710000681000,S3,C1,18.5425,1.18098e-05,40.2986,180.572,-11.9843,nominal
1710000682000,S1,C1,18.4431,1.46074e-05,40.0687,180.178,-11.9723,nominal
1710000682000,S2,C1,14.5736,0.00371395,39.9019,277.885,-12.0873,edfa_aging
1710000682000,S3,C1,18.513,1.25843e-05,40.1202,180.49,-12.0211,nominal
1710000683000,S1,C1,18.5693,1.11423e-05,40.0095,179.888,-11.9012,nominal
1710000683000,S2,C1,14.5926,0.00364957,39.8154,279.148,-12.0064,edfa_aging
1710000683000,S3,C1,18.53,1.2132e-05,39.912,179.808,-12.0611,nominal
1710000684000,S1,C1,18.5831,1.08113e-05,40.3919,179.538,-11.8968,nominal
1710000684000,S2,C1,14.5651,0.00374332,40.1055,278.623,-11.9679,edfa_aging
1710000684000,S3,C1,18.4264,1.51324e-05,39.9063,180.121,-11.9516,nominal
1710000685000,S1,C1,18.4906,1.32032e-05,40.1649,179.967,-11.819,nominal
1710000685000,S2,C1,14.5458,0.00381018,40.1771,278.581,-11.9909,edfa_aging
1710000685000,S3,C1,18.5038,1.28353e-05,40.1709,180.104,-11.8719,nominal
1710000686000,S1,C1,18.4554,1.423e-05,39.9858,179.956,-12.0866,nominal
1710000686000,S2,C1,14.5319,0.00385873,39.9141,279.738,-11.9946,edfa_aging
1710000686000,S3,C1,18.4138,1.55373e-05,39.8329,179.712,-12.0774,nominal
1710000687000,S1,C1,18.5008,1.29183e-05,40.1068,179.996,-12.003,nominal
1710000687000,S2,C1,14.4995,0.00397391,39.9723,278.949,-11.9381,edfa_aging
1710000687000,S3,C1,18.4651,1.39419e-05,39.8715,179.752,-12.0117,nominal
1710000688000,S1,C1,18.4655,1.393e-05,40.1984,180.253,-12.1371,nominal
1710000688000,S2,C1,14.5313,0.00386075,39.9377,280.179,-11.915,edfa_aging
1710000688000,S3,C1,18.5168,1.24821e-05,40.1245,180.577,-12.0063,nominal
1710000689000,S1,C1,18.4844,1.33796e-05,40.0527,179.9,-12.0425,nominal
1710000689000,S2,C1,14.5108,0.0039336,39.9963,279.402,-11.8919,edfa_aging
1710000689000,S3,C1,18.5171,1.2474e-05,40.2048,180.185,-12.099,nominal
1710000690000,S1,C1,18.5779,1.09352e-05,39.7363,179.88,-12.1305,nominal
1710000690000,S2,C1,14.4799,0.00404514,40.0716,279.821,-11.8862,edfa_aging
1710000690000,S3,C1,18.5332,1.20486e-05,40.2551,179.851,-11.9269,nominal
1710000691000,S1,C1,18.5196,1.24074e-05,40.013,180.674,-11.9069,nominal
1710000691000,S2,C1,14.5694,0.00372856,39.6569,279.668,-11.9504,edfa_aging
1710000691000,S3,C1,18.5058,1.27806e-05,39.858,179.657,-11.9983,nominal
1710000692000,S1,C1,18.5073,1.27404e-05,40.0062,180.413,-11.9397,nominal
1710000692000,S2,C1,14.5627,0.00375166,39.9166,279.744,-12.0401,edfa_aging
1710000692000,S3,C1,18.5004,1.29284e-05,40.0823,179.969,-12.0634,nominal
1710000693000,S1,C1,18.5173,1.24688e-05,40.3187,179.951,-12.0852,nominal
1710000693000,S2,C1,14.4788,0.00404892,40.1261,280.202,-12.064,edfa_aging
1710000693000,S3,C1,18.4977,1.30055e-05,39.5072,180.029,-11.9573,nominal
1710000694000,S1,C1,18.4971,1.30213e-05,39.7233,179.617,-11.9731,nominal
1710000694000,S2,C1,14.5224,0.00389223,39.8594,280.819,-11.924,edfa_aging
1710000694000,S3,C1,18.568,1.11743e-05,39.8784,180.341,-12.0943,nominal
1710000695000,S1,C1,18.5421,1.18201e-05,40.2312,179.811,-11.941,nominal
1710000695000,S2,C1,14.5456,0.00381087,40.1969,280.459,-12.0432,edfa_aging
1710000695000,S3,C1,18.5627,1.13046e-05,40.4458,180.631,-11.9956,nominal
1710000696000,S1,C1,18.544,1.17719e-05,39.976,180.14,-11.8614,nominal
1710000696000,S2,C1,14.4931,0.00399695,40.2196,280.171,-12.1104,edfa_aging
1710000696000,S3,C1,18.4247,1.51847e-05,40.2407,180.03,-12.0074,nominal
1710000697000,S1,C1,18.4815,1.34622e-05,40.1393,180.323,-11.9338,nominal
1710000697000,S2,C1,14.4803,0.00404354,39.8545,280.022,-12.0026,edfa_aging
1710000697000,S3,C1,18.5039,1.28323e-05,40.1142,179.658,-12.0967,nominal
1710000698000,S1,C1,18.5053,1.27956e-05,39.956,180.944,-11.9897,nominal
1710000698000,S2,C1,14.4929,0.0039978,39.8781,281.351,-12.0609,edfa_aging
1710000698000,S3,C1,18.5619,1.1323e-05,39.8688,180.164,-12.0704,nominal
1710000699000,S1,C1,18.6207,9.95781e-06,40.0263,179.893,-12.007,nominal
1710000699000,S2,C1,14.3798,0.0044229,40.205,280.729,-12.0184,edfa_aging
1710000699000,S3,C1,18.4845,1.33775e-05,39.8199,180.079,-12.003,nominal
1710000700000,S1,C1,18.5211,1.23678e-05,40.17,180.052,-11.95,nominal
1710000700000,S2,C1,14.385,0.00440283,39.7468,280.735,-12.1377,edfa_aging
1710000700000,S3,C1,18.5081,1.27167e-05,40.1745,179.795,-12.1717,nominal
1710000701000,S1,C1,18.4907,1.32005e-05,40.013,179.851,-11.9755,nominal
1710000701000,S2,C1,14.4768,0.00405652,39.838,281.498,-12.0503,edfa_aging
1710000701000,S3,C1,18.4669,1.38875e-05,39.9852,180.302,-12.0198,nominal
1710000702000,S1,C1,18.6025,1.03637e-05,40.1587,180.025,-12.0378,nominal
1710000702000,S2,C1,14.4586,0.00412339,39.7489,281.652,-11.9129,edfa_aging
1710000702000,S3,C1,18.4368,1.48029e-05,39.8874,179.979,-11.9887,nominal
1710000703000,S1,C1,18.5005,1.29275e-05,39.9886,179.842,-12.0968,nominal
1710000703000,S2,C1,14.5074,0.00394575,40.0052,281.844,-11.9933,edfa_aging
1710000703000,S3,C1,18.5033,1.2849e-05,40.1184,180.152,-12.0085,nominal
1710000704000,S1,C1,18.4451,1.45444e-05,39.9394,179.571,-11.9158,nominal
1710000704000,S2,C1,14.4084,0.00431229,40.0562,281.506,-12.0972,edfa_aging
1710000704000,S3,C1,18.476,1.36228e-05,40.1121,180.016,-12.0177,nominal
1710000705000,S1,C1,18.5337,1.20352e-05,39.9681,180.399,-12.0571,nominal
1710000705000,S2,C1,14.4823,0.00403613,40.0767,281.136,-12.06,edfa_aging
1710000705000,S3,C1,18.4881,1.3275e-05,39.9047,180.2,-12.1259,nominal
1710000706000,S1,C1,18.455,1.42432e-05,39.9256,180.046,-12.0212,nominal
1710000706000,S2,C1,14.4746,0.00406427,40.0448,282.264,-11.9474,edfa_aging
1710000706000,S3,C1,18.4235,1.52234e-05,39.944,180.253,-12.0344,nominal
1710000707000,S1,C1,18.4751,1.36465e-05,39.9832,180.505,-11.9362,nominal
1710000707000,S2,C1,14.5144,0.00392053,39.7838,282.169,-12.0054,edfa_aging
1710000707000,S3,C1,18.4376,1.47767e-05,40.342,179.627,-12.0192,nominal
1710000708000,S1,C1,18.5163,1.24952e-05,40.2056,179.797,-12.0042,nominal
1710000708000,S2,C1,14.3701,0.00446103,40.1836,282.308,-11.9811,edfa_aging
1710000708000,S3,C1,18.4887,1.3258e-05,39.8631,180.379,-11.9599,nominal
1710000709000,S1,C1,18.4937,1.31173e-05,39.8259,180.101,-11.9096,nominal
1710000709000,S2,C1,14.3868,0.00439599,39.9915,282.111,-12.1327,edfa_aging
1710000709000,S3,C1,18.4728,1.37157e-05,40.1625,180.029,-11.9972,nominal
1710000710000,S1,C1,18.4618,1.40386e-05,39.7525,180.257,-12.089,nominal
1710000710000,S2,C1,14.4125,0.00429669,39.9395,282.83,-12.0076,edfa_aging
1710000710000,S3,C1,18.5222,1.23389e-05,39.9049,179.355,-11.927,nominal
1710000711000,S1,C1,18.4725,1.37248e-05,39.9989,179.255,-11.9391,nominal
1710000711000,S2,C1,14.4063,0.00432035,40.2673,282.782,-12.0354,edfa_aging
1710000711000,S3,C1,18.4418,1.46477e-05,39.8819,179.886,-12.0067,nominal
1710000712000,S1,C1,18.4703,1.37869e-05,40.2545,179.476,-12.1054,nominal
1710000712000,S2,C1,14.3375,0.00459062,40.0199,283.014,-12.029,edfa_aging
1710000712000,S3,C1,18.5296,1.21432e-05,39.8537,180.51,-11.9839,nominal
1710000713000,S1,C1,18.5583,1.14117e-05,40.1589,180.296,-12.1192,nominal
1710000713000,S2,C1,14.3532,0.00452776,40.0553,283.534,-11.8557,edfa_aging
1710000713000,S3,C1,18.5224,1.23333e-05,39.9923,180.591,-11.9519,nominal
1710000714000,S1,C1,18.4639,1.39753e-05,40.2005,180.039,-12.0827,nominal
1710000714000,S2,C1,14.3109,0.00469844,40.1306,283.09,-12.0497,edfa_aging
1710000714000,S3,C1,18.4983,1.29866e-05,40.0073,179.771,-12.0078,nominal
1710000715000,S1,C1,18.4714,1.37559e-05,40.1898,179.274,-11.9904,nominal
1710000715000,S2,C1,14.4857,0.00402398,40.3133,283.189,-12.0634,edfa_aging
1710000715000,S3,C1,18.5258,1.2244e-05,40.1214,180.135,-11.8987,nominal
1710000716000,S1,C1,18.6019,1.03766e-05,39.8929,179.708,-12.0535,nominal
1710000716000,S2,C1,14.3614,0.00449551,39.9983,283.335,-12.0221,edfa_aging
1710000716000,S3,C1,18.4892,1.32437e-05,39.899,179.512,-12.1463,nominal
1710000717000,S1,C1,18.4723,1.37289e-05,40.0202,179.585,-12.1095,nominal
1710000717000,S2,C1,14.3586,0.0045067,40.1073,282.959,-12.1243,edfa_aging
1710000717000,S3,C1,18.4834,1.34084e-05,40.0717,180.207,-12.1168,nominal
1710000718000,S1,C1,18.5745,1.10177e-05,39.6034,179.81,-11.9042,nominal
1710000718000,S2,C1,14.3228,0.00465024,39.6378,283.585,-12.0715,edfa_aging
1710000718000,S3,C1,18.4915,1.31777e-05,39.9261,179.134,-11.9208,nominal
1710000719000,S1,C1,18.5658,1.12279e-05,39.9113,180.613,-12.0763,nominal
1710000719000,S2,C1,14.3491,0.00454438,39.8481,284.268,-12.1179,edfa_aging
1710000719000,S3,C1,18.4294,1.50351e-05,39.9005,179.344,-12.138,nominal
1710000720000,S1,C1,18.4924,1.31539e-05,40.0939,179.775,-12.0088,nominal
1710000720000,S2,C1,14.3816,0.00441613,40.3199,284.324,-12.0194,edfa_aging
1710000720000,S3,C1,18.4906,1.32035e-05,40.1052,180.186,-12.0641,nominal
1710000721000,S1,C1,18.429,1.50478e-05,39.7694,180.804,-11.9795,nominal
1710000721000,S2,C1,14.32,0.00466127,40.3092,283.924,-12.0582,edfa_aging
1710000721000,S3,C1,18.5322,1.20751e-05,40.0776,180.218,-12.0589,nominal
1710000722000,S1,C1,18.5227,1.23261e-05,39.6939,179.904,-12.0376,nominal
1710000722000,S2,C1,14.3296,0.00462267,39.976,283.797,-12.1618,edfa_aging
1710000722000,S3,C1,18.412,1.55972e-05,39.782,179.763,-11.9813,nominal
1710000723000,S1,C1,18.5336,1.20377e-05,39.8083,179.714,-11.9709,nominal
1710000723000,S2,C1,14.4339,0.00421538,39.8606,284.601,-12.0595,edfa_aging
1710000723000,S3,C1,18.5264,1.22269e-05,40.0325,180.215,-12.0688,nominal
1710000724000,S1,C1,18.5484,1.16597e-05,40.0361,180.623,-11.9505,nominal
1710000724000,S2,C1,14.366,0.00447717,39.787,284.575,-12.1033,edfa_aging
1710000724000,S3,C1,18.4603,1.4084e-05,39.7348,180.643,-12.068,nominal
1710000725000,S1,C1,18.5036,1.28412e-05,40.1787,180.379,-12.0078,nominal
1710000725000,S2,C1,14.3262,0.00463632,39.8126,284.759,-12.1845,edfa_aging
1710000725000,S3,C1,18.4741,1.36759e-05,39.8484,179.963,-11.8269,nominal
1710000726000,S1,C1,18.5602,1.13643e-05,40.3919,180.55,-11.917,nominal
1710000726000,S2,C1,14.2878,0.00479385,39.9095,285.425,-12.0352,edfa_aging
1710000726000,S3,C1,18.4963,1.30424e-05,40.2506,180.256,-12.0232,nominal
1710000727000,S1,C1,18.5695,1.11371e-05,40.2187,180.774,-12.0469,nominal
1710000727000,S2,C1,14.3022,0.00473433,39.7305,284.883,-11.8898,edfa_aging
1710000727000,S3,C1,18.5042,1.28242e-05,40.2049,179.698,-11.991,nominal
1710000728000,S1,C1,18.4473,1.44784e-05,39.777,180.427,-12.084,nominal
1710000728000,S2,C1,14.2607,0.00490735,39.9819,285.553,-12.2486,edfa_aging
1710000728000,S3,C1,18.5599,1.13727e-05,39.9781,179.499,-11.9363,nominal
1710000729000,S1,C1,18.5715,1.10898e-05,39.6565,180.491,-11.9836,nominal
1710000729000,S2,C1,14.3058,0.00471931,39.9724,285.367,-12.0198,edfa_aging
1710000729000,S3,C1,18.4845,1.33759e-05,40.0967,180.726,-11.9765,nominal
1710000730000,S1,C1,18.5087,1.27006e-05,40.0273,179.329,-12.0768,nominal
1710000730000,S2,C1,14.2532,0.00493931,39.8067,285.721,-11.8804,edfa_aging
1710000730000,S3,C1,18.5773,1.09499e-05,40.1962,180.076,-12.0343,nominal
1710000731000,S1,C1,18.4717,1.37464e-05,40.1641,179.683,-11.9698,nominal
1710000731000,S2,C1,14.2448,0.00497494,39.7962,285.236,-11.9126,edfa_aging
1710000731000,S3,C1,18.4939,1.31115e-05,40.2646,179.768,-12.0808,nominal
1710000732000,S1,C1,18.4841,1.33891e-05,39.7627,180.184,-12.0079,nominal
1710000732000,S2,C1,14.2551,0.00493096,39.8164,285.625,-11.8739,edfa_aging
1710000732000,S3,C1,18.5161,1.24999e-05,40.2629,179.331,-12.0408,nominal
1710000733000,S1,C1,18.5939,1.05608e-05,39.9273,180.091,-12.0371,nominal
1710000733000,S2,C1,14.2164,0.00509745,39.9224,285.911,-11.8303,edfa_aging
1710000733000,S3,C1,18.5257,1.22453e-05,39.8899,180.26,-11.9641,nominal
1710000734000,S1,C1,18.5492,1.16393e-05,39.9386,180.296,-11.9537,nominal
1710000734000,S2,C1,14.274,0.00485127,39.9642,285.863,-11.951,edfa_aging
1710000734000,S3,C1,18.4589,1.41275e-05,39.997,180.37,-11.9695,nominal
1710000735000,S1,C1,18.4105,1.56448e-05,40.0115,179.824,-11.9572,nominal
1710000735000,S2,C1,14.3844,0.00440522,40.0865,286.087,-11.852,edfa_aging
1710000735000,S3,C1,18.4364,1.48141e-05,40.0201,180.574,-11.932,nominal
1710000736000,S1,C1,18.5042,1.28253e-05,39.9797,180.452,-12.2355,nominal
1710000736000,S2,C1,14.222,0.00507324,39.7265,286.081,-11.8686,edfa_aging
1710000736000,S3,C1,18.498,1.2996e-05,39.64,179.933,-11.9315,nominal
1710000737000,S1,C1,18.493,1.31357e-05,40.0845,180.811,-12.0252,nominal
1710000737000,S2,C1,14.1646,0.0053265,39.9439,287.048,-12.0108,edfa_aging
1710000737000,S3,C1,18.5275,1.21978e-05,39.8898,180.384,-11.8157,nominal
1710000738000,S1,C1,18.4912,1.3186e-05,40.166,180.246,-11.9888,nominal
1710000738000,S2,C1,14.2897,0.00478581,40.0031,285.566,-12.0999,edfa_aging
1710000738000,S3,C1,18.5359,1.1979e-05,40.0616,180.035,-11.8795,nominal
1710000739000,S1,C1,18.4743,1.36697e-05,40.0185,180.346,-11.9609,nominal
1710000739000,S2,C1,14.2311,0.00503375,40.048,286.918,-11.7867,edfa_aging
1710000739000,S3,C1,18.4752,1.36447e-05,39.9692,179.658,-11.9818,nominal
1710000740000,S1,C1,18.4272,1.51065e-05,40.1205,180.217,-12.0433,nominal
1710000740000,S2,C1,14.3295,0.00462277,40.1307,286.77,-11.8682,edfa_aging
1710000740000,S3,C1,18.5813,1.08556e-05,39.9108,179.999,-11.9723,nominal
1710000741000,S1,C1,18.5431,1.17944e-05,40.3073,180.384,-12.0913,nominal
1710000741000,S2,C1,14.2442,0.0049775,39.9353,286.408,-11.9732,edfa_aging
1710000741000,S3,C1,18.4876,1.32894e-05,39.8251,179.783,-11.978,nominal
1710000742000,S1,C1,18.453,1.43035e-05,39.8552,180.102,-11.99,nominal
1710000742000,S2,C1,14.2661,0.00488453,40.1909,286.744,-12.0389,edfa_aging
1710000742000,S3,C1,18.4604,1.40826e-05,39.9141,179.661,-11.9963,nominal
1710000743000,S1,C1,18.4815,1.34627e-05,39.8516,179.819,-11.9457,nominal
1710000743000,S2,C1,14.1755,0.00527787,40.3545,286.529,-12.0978,edfa_aging
1710000743000,S3,C1,18.5527,1.15524e-05,39.9966,179.764,-11.983,nominal
1710000744000,S1,C1,18.4699,1.38002e-05,40.0854,180.096,-12.1638,nominal
1710000744000,S2,C1,14.1291,0.00548809,40.068,287.501,-11.9528,edfa_aging
1710000744000,S3,C1,18.5564,1.14599e-05,39.9529,180.361,-11.9766,nominal
1710000745000,S1,C1,18.4636,1.39855e-05,40.2871,180.062,-12.1195,nominal
1710000745000,S2,C1,14.194,0.00519549,40.2409,287.688,-11.9976,edfa_aging
1710000745000,S3,C1,18.4484,1.44453e-05,40.171,180.037,-12.0411,nominal
1710000746000,S1,C1,18.5372,1.19463e-05,40.0346,179.415,-12.0467,nominal
1710000746000,S2,C1,14.231,0.00503422,40.152,287.693,-12.0384,edfa_aging
1710000746000,S3,C1,18.5377,1.19325e-05,40.1223,179.718,-12.0755,nominal
1710000747000,S1,C1,18.5192,1.24183e-05,40.1737,180.112,-12.2061,nominal
1710000747000,S2,C1,14.1492,0.00539592,40.0709,288.315,-12.0087,edfa_aging
1710000747000,S3,C1,18.4337,1.49011e-05,39.8069,179.954,-12.0487,nominal
1710000748000,S1,C1,18.4663,1.39059e-05,39.9638,180.03,-12.0475,nominal
1710000748000,S2,C1,14.1074,0.00558857,39.9688,287.113,-11.9348,edfa_aging
1710000748000,S3,C1,18.4994,1.2956e-05,40.1403,179.956,-11.9482,nominal
1710000749000,S1,C1,18.4528,1.43113e-05,40.1477,180.101,-11.9345,nominal
1710000749000,S2,C1,14.1517,0.00538483,40.0421,287.403,-11.9673,edfa_aging
1710000749000,S3,C1,18.6111,1.0169e-05,40.0044,179.967,-11.9039,nominal
1710000750000,S1,C1,18.4765,1.36061e-05,39.9165,179.802,-12.0847,nominal
1710000750000,S2,C1,14.1538,0.00537525,40.3206,287.869,-11.9456,edfa_aging
1710000750000,S3,C1,18.5628,1.13007e-05,40.1144,180.086,-11.973,nominal
1710000751000,S1,C1,18.5484,1.16607e-05,40.112,180.21,-11.989,nominal
1710000751000,S2,C1,14.1542,0.00537344,40.0146,288.463,-12.0825,edfa_aging
1710000751000,S3,C1,18.5341,1.20254e-05,39.9014,179.718,-12.0017,nominal
1710000752000,S1,C1,18.5063,1.2767e-05,40.0704,180.266,-12.0707,nominal
1710000752000,S2,C1,14.1636,0.00533113,39.8836,288.492,-11.8418,edfa_aging
1710000752000,S3,C1,18.5316,1.20895e-05,40.1345,180.579,-11.9401,nominal
1710000753000,S1,C1,18.5117,1.2621e-05,40.0706,179.739,-11.9663,nominal
1710000753000,S2,C1,14.2793,0.00482929,39.9269,288.009,-11.9305,edfa_aging
1710000753000,S3,C1,18.4585,1.41383e-05,39.893,179.564,-12.0017,nominal
